,EmployeeNumber,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
3901,7432,7147.0,Travel_Rarely,201.0,Research & Development,1.0,4.0,Life Sciences,1.0,2.0,Female,95.0,3.0,1.0,Laboratory Technician,1.0,Divorced,2576.0,20490.0,3.0,Y,No,16.0,3.0,2.0,80.0,1.0,8.0,5.0,3.0,5.0,2.0,1.0,2.0,Yes
3904,7435,31.0,Travel_Rarely,359.0,Human Resources,18.0,5.0,Human Resources,1.0,4.0,Male,89.0,4.0,1.0,Human Resources,1.0,Married,2956.0,21495.0,0.0,Y,No,17.0,3.0,3.0,80.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,1845.0,Yes
3905,7436,31.0,Travel_Rarely,359.0,Human Resources,18.0,5.0,Human Resources,1.0,4.0,Male,89.0,4.0,1.0,Human Resources,1.0,Married,2956.0,21495.0,0.0,Y,No,17.0,3.0,3.0,80.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,1845.0,Yes
3909,7440,40.0,Travel_Rarely,543.0,Research & Development,1.0,4.0,Life Sciences,1.0,1.0,Male,83.0,3.0,1.0,Laboratory Technician,4.0,Married,2406.0,4060.0,8.0,Y,No,19.0,3.0,3.0,80.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,5747.0,No
3912,7443,2972.0,Travel_Rarely,571.0,Research & Development,12.0,2.0,Other,1.0,4.0,Male,78.0,3.0,1.0,Laboratory Technician,4.0,Single,2647.0,13672.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,5.0,6.0,4.0,5.0,2.0,1.0,4.0,Yes
3913,7444,2972.0,Travel_Rarely,571.0,Research & Development,12.0,2.0,Other,1.0,4.0,Male,78.0,3.0,1.0,Laboratory Technician,4.0,Single,2647.0,13672.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,5.0,6.0,4.0,5.0,2.0,1.0,4.0,Yes
3917,7448,50.0,Travel_Rarely,1046.0,Research & Development,10.0,3.0,Technical Degree,1.0,4.0,Male,100.0,2.0,3.0,Healthcare Representative,4.0,Single,10496.0,2755.0,6.0,Y,No,15.0,3.0,4.0,80.0,0.0,20.0,2.0,3.0,4.0,3.0,1.0,6349.0,No
3919,7450,38.0,Travel_Frequently,653.0,Research & Development,339434.0,5.0,Life Sciences,1.0,4.0,Female,50.0,3.0,2.0,Laboratory Technician,4.0,Single,2406.0,5456.0,1.0,Y,No,11.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,10.0,3.0,9.0,9.0,No
3923,7454,29.0,Travel_Rarely,1247.0,Sales,20.0,2.0,Marketing,1.0,4.0,Male,45.0,3.0,2.0,Sales Executive,4.0,Divorced,6931.0,10732.0,2.0,Y,No,14.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,3.0,2.0,0.0,2.0,No
3925,7456,29.0,Travel_Rarely,1247.0,Sales,20.0,2.0,Marketing,1.0,4.0,Male,45.0,3.0,2.0,Sales Executive,4.0,Divorced,6931.0,10732.0,2.0,Y,No,14.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,3.0,2.0,0.0,2.0,No
3928,7459,32.0,Travel_Rarely,824.0,Research & Development,5.0,2.0,Life Sciences,1.0,4.0,Female,67.0,2.0,2.0,Research Scientist,2.0,Married,5878.0,15624.0,3.0,Y,No,12.0,3.0,1.0,80.0,1.0,12.0,2.0,3.0,7.0,1.0,2.0,5.0,No
3929,7460,35.0,Travel_Rarely,619.0,Sales,1.0,3.0,Marketing,1.0,2.0,Male,85.0,3.0,2.0,Sales Executive,3.0,Married,4717.0,18659.0,9.0,Y,No,11.0,3.0,3.0,80.0,0.0,15.0,2.0,3.0,11.0,9.0,6.0,9.0,No
3933,7464,22.0,Travel_Frequently,1256.0,Research & Development,3.0,4.0,Life Sciences,1.0,3.0,Male,48.0,2.0,1.0,Research Scientist,4.0,Married,2853.0,4223.0,0.0,Y,Yes,11.0,3.0,2.0,80.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,6432.0,No
3936,7467,35.0,Travel_Rarely,982.0,Research & Development,1.0,4.0,Medical,1.0,4.0,Male,58.0,2.0,1.0,Laboratory Technician,3.0,Married,2258.0,16340.0,6.0,Y,No,12.0,3.0,2.0,80.0,1.0,10.0,2.0,3.0,8.0,0.0,7056.0,7.0,Yes
3939,7470,24.0,Travel_Frequently,1287.0,Research & Development,7.0,3.0,Life Sciences,1.0,1.0,Female,55.0,3.0,1.0,Laboratory Technician,3.0,Married,2886.0,14168.0,1.0,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,6.0,3.0,6847.0,2.0,Yes
3940,7471,24.0,Travel_Frequently,1287.0,Research & Development,7.0,3.0,Life Sciences,1.0,1.0,Female,55.0,3.0,1.0,Laboratory Technician,3.0,Married,2886.0,14168.0,1.0,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,6.0,3.0,6847.0,2.0,Yes
3942,7473,43.0,Travel_Rarely,782.0,Research & Development,6.0,4.0,Other,1.0,2.0,Male,50.0,2.0,4.0,Research Director,4.0,Divorced,16627.0,2671.0,4.0,Y,Yes,14.0,3.0,3.0,80.0,1.0,21.0,3.0,2.0,1.0,0.0,0.0,0.0,No
3944,7475,28.0,Travel_Rarely,895.0,Research & Development,15.0,2.0,Life Sciences,1.0,1.0,Male,50.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2207.0,22482.0,1.0,Y,No,16.0,3.0,4.0,80.0,1.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,No
3946,7477,35.0,Travel_Rarely,1146.0,Human Resources,26.0,4.0,Life Sciences,1.0,3.0,Female,31.0,3.0,3.0,Human Resources,4.0,Single,8837.0,16642.0,1.0,Y,Yes,16.0,3.0,3.0,80.0,0.0,9.0,2.0,3.0,9.0,0.0,1.0,7.0,Yes
3947,7478,35.0,Travel_Rarely,1146.0,Human Resources,26.0,4.0,Life Sciences,1.0,3.0,Female,31.0,3.0,3.0,Human Resources,4.0,Single,8837.0,16642.0,1.0,Y,Yes,16.0,3.0,3.0,80.0,0.0,9.0,2.0,3.0,9.0,0.0,1.0,7.0,Yes
3952,7483,44.0,Travel_Frequently,429.0,Research & Development,187830.0,2.0,Medical,1.0,3.0,Male,99.0,3.0,1.0,Research Scientist,2.0,Divorced,2342.0,11092.0,1.0,Y,Yes,12.0,3.0,3.0,80.0,3.0,6.0,2.0,2.0,5.0,3.0,2.0,3.0,No
3954,7485,29.0,Travel_Rarely,232.0,Research & Development,19.0,3.0,Technical Degree,1.0,4.0,Male,34.0,3.0,2.0,Manufacturing Director,4.0,Divorced,4262.0,22645.0,4.0,Y,No,12.0,3.0,2.0,80.0,2.0,4264.0,2.0,4.0,3.0,2.0,1.0,2.0,Yes
3956,7487,5997.0,Non-Travel,1123.0,Research & Development,16.0,2.0,Medical,1.0,4.0,Male,96.0,4.0,1.0,Laboratory Technician,4.0,Divorced,2935.0,7324.0,1.0,Y,Yes,13.0,3.0,2.0,80.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,Yes
3957,7488,5997.0,Non-Travel,1123.0,Research & Development,16.0,2.0,Medical,1.0,4.0,Male,96.0,4.0,1.0,Laboratory Technician,4.0,Divorced,2935.0,7324.0,1.0,Y,Yes,13.0,3.0,2.0,80.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,Yes
3962,7493,36.0,Travel_Rarely,132.0,Research & Development,6.0,3.0,Life Sciences,1.0,2.0,Female,55.0,4.0,1.0,Laboratory Technician,4.0,Married,3038.0,22002.0,3.0,Y,No,12.0,3.0,2.0,80.0,0.0,5.0,3.0,3.0,1.0,1335.0,0.0,0.0,No
3963,7494,36.0,Travel_Rarely,132.0,Research & Development,6.0,3.0,Life Sciences,1.0,2.0,Female,55.0,4.0,1.0,Laboratory Technician,4.0,Married,3038.0,22002.0,3.0,Y,No,12.0,3.0,2.0,80.0,0.0,5.0,3.0,3.0,1.0,1335.0,0.0,0.0,No
3965,7496,51.0,Travel_Frequently,968.0,Research & Development,6.0,2.0,Medical,1.0,2.0,Female,40.0,2.0,1.0,Laboratory Technician,3.0,Single,2838.0,4257.0,0.0,Y,No,14.0,3.0,2.0,80.0,0.0,8.0,6.0,2.0,7.0,0.0,7.0,7.0,No
3966,7497,28.0,Travel_Rarely,950.0,Research & Development,3.0,3.0,Medical,1.0,4.0,Female,93.0,3.0,3.0,Manufacturing Director,2.0,Divorced,7655.0,8039.0,0.0,Y,No,17.0,3.0,2.0,80.0,3.0,10.0,3.0,2.0,9.0,7.0,1.0,7.0,No
3968,7499,34.0,Travel_Frequently,1003.0,Research & Development,449359.0,2.0,Life Sciences,1.0,4.0,Male,95.0,3.0,2.0,Manufacturing Director,3.0,Single,4033.0,15834.0,2.0,Y,No,11.0,3.0,4.0,80.0,0.0,5.0,3.0,2.0,3.0,2.0,0.0,2.0,Yes
3971,7502,41.0,Travel_Rarely,483.0,Research & Development,6.0,3.0,Medical,1.0,4.0,Male,95.0,2.0,2.0,Manufacturing Director,2.0,Single,6032.0,10110.0,6.0,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,3.0,3.0,2041.0,4.0,1.0,2.0,Yes
3972,7503,42.0,Non-Travel,495.0,Research & Development,2.0,1.0,Life Sciences,1.0,3.0,Male,37.0,3.0,4.0,Manager,3.0,Married,17861.0,26582.0,0.0,Y,Yes,13.0,3.0,4.0,80.0,0.0,21.0,3.0,2.0,20.0,8.0,2.0,10.0,No
3974,7505,41.0,Travel_Rarely,1102.0,Sales,1.0,2.0,Life Sciences,1.0,2.0,Female,94.0,3.0,2.0,Sales Executive,4.0,Single,5993.0,19479.0,8.0,Y,Yes,11.0,3.0,1.0,80.0,0.0,8.0,0.0,1.0,6.0,4.0,0.0,5.0,No
3976,7507,33.0,Non-Travel,1038.0,Sales,625879.0,1.0,Life Sciences,1.0,2.0,Female,88.0,2.0,1.0,Sales Representative,4.0,Single,2342.0,21437.0,0.0,Y,No,19.0,3.0,4.0,80.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,Yes
3977,7508,33.0,Non-Travel,1038.0,Sales,625879.0,1.0,Life Sciences,1.0,2.0,Female,88.0,2.0,1.0,Sales Representative,4.0,Single,2342.0,21437.0,0.0,Y,No,19.0,3.0,4.0,80.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,Yes
3979,7510,54.0,Travel_Frequently,1050.0,Research & Development,11.0,4.0,Medical,1.0,2.0,Female,87.0,3.0,4.0,Manager,4.0,Divorced,16032.0,24456.0,3.0,Y,No,20.0,4.0,1.0,80.0,1.0,26.0,2.0,3.0,14.0,9.0,1.0,9414.0,Yes
3984,7515,50.0,Travel_Rarely,804.0,Research & Development,9.0,3.0,Life Sciences,1.0,1.0,Male,64.0,3.0,1.0,Laboratory Technician,4.0,Married,2380.0,20165.0,4.0,Y,No,18.0,3.0,2.0,80.0,0.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,No
3985,7516,50.0,Travel_Rarely,804.0,Research & Development,9.0,3.0,Life Sciences,1.0,1.0,Male,64.0,3.0,1.0,Laboratory Technician,4.0,Married,2380.0,20165.0,4.0,Y,No,18.0,3.0,2.0,80.0,0.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,No
3986,7517,53.0,Travel_Rarely,346.0,Research & Development,6.0,3.0,Life Sciences,1.0,4.0,Male,86.0,3.0,2.0,Laboratory Technician,4.0,Single,2450.0,10919.0,2.0,Y,No,17.0,3.0,4.0,80.0,0.0,19.0,4.0,3.0,2.0,2.0,2.0,2.0,No
3987,7518,53.0,Travel_Rarely,346.0,Research & Development,6.0,3.0,Life Sciences,1.0,4.0,Male,86.0,3.0,2.0,Laboratory Technician,4.0,Single,2450.0,10919.0,2.0,Y,No,17.0,3.0,4.0,80.0,0.0,19.0,4.0,3.0,2.0,2.0,2.0,2.0,No
3989,7520,52.0,Travel_Frequently,890.0,Research & Development,25.0,4.0,Medical,1.0,3.0,Female,81.0,2.0,4.0,Manufacturing Director,4.0,Married,13826.0,19028.0,3.0,Y,No,22.0,4.0,3.0,80.0,0.0,31.0,3.0,3.0,9.0,8.0,0.0,5885.0,No
3991,7522,47.0,Non-Travel,1169.0,Research & Development,14.0,4.0,Technical Degree,1.0,3.0,Male,64.0,3.0,2.0,Research Scientist,2.0,Married,5467.0,2125.0,8.0,Y,No,18.0,3.0,3.0,80.0,1.0,16.0,4.0,4.0,8.0,7.0,1.0,7.0,Yes
3994,7525,3626.0,Travel_Rarely,1439.0,Research & Development,4.0,1.0,Life Sciences,1.0,3.0,Male,54.0,3.0,1.0,Research Scientist,3.0,Married,2996.0,5182.0,7.0,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,6.0,4.0,1.0,3.0,No
3997,7528,29.0,Travel_Rarely,1328.0,Research & Development,2.0,3.0,Life Sciences,1.0,3.0,Male,76.0,3.0,1.0,Research Scientist,2.0,Married,2703.0,4956.0,0.0,Y,No,23.0,4.0,4.0,80.0,1.0,6.0,3.0,3.0,5.0,4.0,2743.0,4.0,Yes
4001,7532,40.0,Travel_Rarely,676.0,Research & Development,9.0,4.0,Life Sciences,1.0,4.0,Male,86.0,3.0,1.0,Laboratory Technician,1.0,Single,2018.0,21831.0,3.0,Y,No,14.0,3.0,2.0,80.0,0.0,15.0,3.0,1.0,5.0,4.0,1.0,1913.0,Yes
4003,7534,47.0,Travel_Rarely,249.0,Sales,2.0,2.0,Marketing,1.0,3.0,Female,35.0,3.0,2.0,Sales Executive,4.0,Married,4537.0,17783.0,0.0,Y,Yes,22.0,4.0,1.0,80.0,1.0,8.0,2.0,3.0,7.0,6.0,7.0,7.0,Yes
4004,7535,47.0,Travel_Rarely,249.0,Sales,2.0,2.0,Marketing,1.0,3.0,Female,35.0,3.0,2.0,Sales Executive,4.0,Married,4537.0,17783.0,0.0,Y,Yes,22.0,4.0,1.0,80.0,1.0,8.0,2.0,3.0,7.0,6.0,7.0,7.0,Yes
4006,7537,29.0,Travel_Rarely,350.0,Human Resources,13.0,3.0,Human Resources,1.0,1.0,Male,56.0,2.0,1.0,Human Resources,1.0,Divorced,2335.0,3157.0,4.0,Y,Yes,15.0,3.0,4.0,80.0,3.0,4.0,3.0,3.0,1977.0,2.0,2.0,0.0,Yes
4009,7540,41.0,Travel_Rarely,896.0,Sales,6.0,3.0,Life Sciences,1.0,4.0,Female,75.0,3.0,3.0,Manager,4.0,Single,13591.0,14674.0,3.0,Y,Yes,18.0,3.0,3.0,80.0,0.0,16.0,3.0,3.0,1.0,0.0,0.0,0.0,Yes
4011,7542,32.0,Travel_Rarely,1401.0,Sales,4.0,2.0,Life Sciences,1.0,3.0,Female,56.0,3.0,1.0,Sales Representative,2.0,Married,3931.0,20990.0,2.0,Y,No,11.0,3.0,1.0,80.0,1.0,6.0,5.0,3.0,4.0,3.0,5881.0,2.0,Yes
4012,7543,32.0,Travel_Rarely,1401.0,Sales,4.0,2.0,Life Sciences,1.0,3.0,Female,56.0,3.0,1.0,Sales Representative,2.0,Married,3931.0,20990.0,2.0,Y,No,11.0,3.0,1.0,80.0,1.0,6.0,5.0,3.0,4.0,3.0,5881.0,2.0,Yes
4018,7549,28.0,Travel_Rarely,103.0,Research & Development,24.0,3.0,Life Sciences,1.0,3.0,Male,50.0,2.0,1.0,Laboratory Technician,3.0,Single,2028.0,12947.0,5.0,Y,Yes,14.0,3.0,2.0,80.0,0.0,6.0,4.0,3.0,4.0,2.0,0.0,2728.0,No
4021,7552,28.0,Travel_Frequently,193.0,Research & Development,633867.0,3.0,Life Sciences,1.0,4.0,Male,52.0,2.0,1.0,Laboratory Technician,4.0,Married,3867.0,14222.0,1.0,Y,Yes,12.0,3.0,2.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,Yes
4022,7553,28.0,Travel_Frequently,193.0,Research & Development,633867.0,3.0,Life Sciences,1.0,4.0,Male,52.0,2.0,1.0,Laboratory Technician,4.0,Married,3867.0,14222.0,1.0,Y,Yes,12.0,3.0,2.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,Yes
4025,7556,39.0,Travel_Frequently,1218.0,Research & Development,1.0,1.0,Life Sciences,1.0,2.0,Male,52.0,3.0,5.0,Manager,3.0,Divorced,19197.0,8213.0,1.0,Y,Yes,14.0,3.0,3.0,80.0,1.0,21.0,3.0,3.0,21.0,8.0,1.0,6.0,Yes
4027,7558,8744.0,Travel_Frequently,1146.0,Sales,25.0,3.0,Medical,1.0,2.0,Female,82.0,3.0,2.0,Sales Executive,3.0,Married,4539.0,4905.0,1.0,Y,No,12.0,3.0,1.0,80.0,1.0,10.0,3.0,2.0,10.0,7.0,0.0,1.0,No
4030,7561,29.0,Travel_Frequently,410.0,Research & Development,2.0,1.0,Life Sciences,1.0,4.0,Female,97.0,3.0,1.0,Laboratory Technician,2.0,Married,3180.0,4668.0,0.0,Y,No,13.0,3.0,3.0,80.0,3.0,4.0,3.0,3.0,3.0,2.0,0.0,2.0,No
4032,7563,36.0,Travel_Rarely,335.0,Sales,17.0,2.0,Marketing,1.0,3.0,Male,33.0,2.0,2.0,Sales Executive,2.0,Married,5507.0,16822.0,2.0,Y,No,16.0,3.0,3.0,80.0,2.0,12.0,1.0,1.0,4.0,5841.0,1.0,3.0,Yes
4040,7571,42.0,Travel_Rarely,1332.0,Research & Development,2.0,4.0,Other,1.0,1.0,Male,98.0,2.0,2.0,Healthcare Representative,4.0,Single,6781.0,17078.0,3.0,Y,No,23.0,4.0,2.0,80.0,0.0,14.0,6.0,3.0,1.0,0.0,8366.0,0.0,No
4041,7572,34.0,Non-Travel,967.0,Research & Development,16.0,4.0,Technical Degree,1.0,4.0,Male,85.0,1.0,1.0,Research Scientist,1.0,Married,2307.0,14460.0,1.0,Y,Yes,23.0,4.0,2.0,80.0,1.0,5.0,2.0,3.0,5.0,2.0,3.0,0.0,Yes
4044,7575,40.0,Travel_Rarely,1194.0,Research & Development,2.0,4.0,Medical,1.0,3.0,Female,98.0,3.0,1.0,Research Scientist,3.0,Married,2001.0,12549.0,2.0,Y,No,14.0,3.0,2.0,80.0,3.0,20.0,2.0,3.0,5.0,1838.0,0.0,2.0,Yes
4045,7576,56.0,Travel_Rarely,206.0,Human Resources,8.0,4.0,Life Sciences,1.0,4.0,Male,99.0,3.0,5.0,Manager,2.0,Single,19717.0,4022.0,6.0,Y,No,14.0,3.0,1.0,80.0,0.0,36.0,4.0,3.0,7.0,3.0,7.0,7.0,No
4050,7581,54.0,Travel_Rarely,397.0,Human Resources,19.0,4.0,Medical,1.0,3.0,Male,88.0,3.0,3.0,Human Resources,2.0,Married,10725.0,6729.0,2.0,Y,No,15.0,3.0,3.0,80.0,1.0,16.0,1.0,4.0,9.0,7.0,7.0,1.0,No
4053,7584,51.0,Travel_Rarely,1169.0,Research & Development,7.0,4.0,Medical,1.0,2.0,Male,34.0,2.0,2.0,Manufacturing Director,3.0,Married,6132.0,13983.0,2.0,Y,No,17.0,3.0,3.0,80.0,0.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,No
4057,7588,32.0,Travel_Rarely,427.0,Research & Development,1.0,3.0,Medical,1.0,1.0,Male,33.0,3.0,2.0,Manufacturing Director,4.0,Married,6162.0,10877.0,1.0,Y,Yes,22.0,4.0,2.0,80.0,1.0,9.0,3.0,3.0,9.0,8.0,6196.0,8.0,Yes
4060,7591,37.0,Non-Travel,728.0,Research & Development,1.0,4.0,Medical,1.0,1.0,Female,80.0,3.0,3.0,Research Director,4.0,Divorced,13603.0,11677.0,2.0,Y,Yes,18.0,3.0,1.0,80.0,2.0,15.0,2.0,3.0,5.0,2.0,0.0,2.0,No
4061,7592,37.0,Non-Travel,728.0,Research & Development,1.0,4.0,Medical,1.0,1.0,Female,80.0,3.0,3.0,Research Director,4.0,Divorced,13603.0,11677.0,2.0,Y,Yes,18.0,3.0,1.0,80.0,2.0,15.0,2.0,3.0,5.0,2.0,0.0,2.0,Yes
4063,7594,49.0,Travel_Rarely,470.0,Research & Development,20.0,4.0,Medical,1.0,3.0,Female,96.0,3.0,2.0,Manufacturing Director,1.0,Married,6567.0,5549.0,1.0,Y,No,14.0,3.0,3.0,80.0,0.0,16.0,2.0,2.0,15.0,11.0,5.0,11.0,No
4065,7596,49.0,Travel_Rarely,470.0,Research & Development,20.0,4.0,Medical,1.0,3.0,Female,96.0,3.0,2.0,Manufacturing Director,1.0,Married,6567.0,5549.0,1.0,Y,No,14.0,3.0,3.0,80.0,0.0,16.0,2.0,2.0,15.0,11.0,5.0,11.0,Yes
4067,7598,59.0,Travel_Rarely,1435.0,Sales,25.0,3.0,Life Sciences,1.0,1.0,Female,99.0,3.0,3.0,Sales Executive,1.0,Single,7637.0,2354.0,7.0,Y,No,11.0,3.0,4.0,80.0,0.0,28.0,3.0,2.0,21.0,6415.0,7.0,9.0,Yes
4068,7599,59.0,Travel_Rarely,1435.0,Sales,25.0,3.0,Life Sciences,1.0,1.0,Female,99.0,3.0,3.0,Sales Executive,1.0,Single,7637.0,2354.0,7.0,Y,No,11.0,3.0,4.0,80.0,0.0,28.0,3.0,2.0,21.0,6415.0,7.0,9.0,Yes
4074,7605,26.0,Travel_Frequently,496.0,Research & Development,11.0,2.0,Medical,1.0,1.0,Male,60.0,3.0,2.0,Healthcare Representative,1.0,Married,4741.0,22722.0,1.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,5.0,3.0,3.0,5765.0,3.0,3.0,3.0,Yes
4076,7607,41.0,Travel_Rarely,314.0,Human Resources,1.0,3.0,Human Resources,1.0,4.0,Male,59.0,2.0,5.0,Manager,3.0,Married,19189.0,19562.0,1.0,Y,No,12.0,3.0,2.0,80.0,1.0,22.0,3.0,3.0,22.0,7.0,2.0,10.0,No
4083,7614,50.0,Travel_Rarely,1099.0,Research & Development,560263.0,4.0,Life Sciences,1.0,2.0,Male,88.0,2.0,4.0,Manager,3.0,Married,17046.0,9314.0,0.0,Y,No,15.0,3.0,2.0,80.0,1.0,28.0,2.0,3.0,27.0,10.0,15.0,7.0,Yes
4084,7615,50.0,Travel_Rarely,1099.0,Research & Development,560263.0,4.0,Life Sciences,1.0,2.0,Male,88.0,2.0,4.0,Manager,3.0,Married,17046.0,9314.0,0.0,Y,No,15.0,3.0,2.0,80.0,1.0,28.0,2.0,3.0,27.0,10.0,15.0,7.0,Yes
4087,7618,57.0,Travel_Rarely,405.0,Research & Development,1.0,2.0,Life Sciences,1.0,2.0,Male,93.0,4.0,2.0,Research Scientist,3.0,Married,4900.0,2721.0,0.0,Y,No,24.0,4.0,1.0,80.0,1.0,13.0,2.0,2.0,12.0,1602.0,2.0,8.0,Yes
4094,7625,26.0,Travel_Rarely,474.0,Research & Development,3.0,3.0,Life Sciences,1.0,1.0,Female,89.0,3.0,1.0,Research Scientist,4.0,Married,2061.0,11133.0,1.0,Y,No,21.0,4.0,1.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,No
4098,7629,2882.0,Travel_Rarely,1467.0,Research & Development,20.0,3.0,Life Sciences,1.0,4.0,Male,49.0,3.0,1.0,Research Scientist,2.0,Single,3420.0,21158.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,6.0,3.0,2.0,5.0,2.0,1.0,3.0,Yes
4101,7632,37.0,Travel_Rarely,482.0,Research & Development,3.0,3.0,Other,1.0,3.0,Male,36.0,3.0,3.0,Manufacturing Director,3.0,Married,9434.0,9606.0,1.0,Y,No,15.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,7521.0,8.0,Yes
4104,7635,35.0,Travel_Rarely,809.0,Research & Development,16.0,3.0,Medical,1.0,1.0,Male,84.0,4.0,1.0,Laboratory Technician,2.0,Married,2426.0,16479.0,0.0,Y,No,13.0,3.0,3.0,80.0,1.0,1016.0,5.0,3.0,5.0,4.0,0.0,3.0,Yes
4106,7637,24.0,Travel_Rarely,823.0,Research & Development,17.0,2.0,Other,1.0,4.0,Male,94.0,2.0,1.0,Laboratory Technician,2.0,Married,2127.0,9100.0,1.0,Y,No,21.0,4.0,4.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,No
4107,7638,24.0,Travel_Rarely,823.0,Research & Development,17.0,2.0,Other,1.0,4.0,Male,94.0,2.0,1.0,Laboratory Technician,2.0,Married,2127.0,9100.0,1.0,Y,No,21.0,4.0,4.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Yes
4109,7640,34.0,Travel_Rarely,511.0,Sales,3.0,2.0,Life Sciences,1.0,4.0,Female,32.0,1.0,2.0,Sales Executive,4.0,Single,6029.0,25353.0,5.0,Y,No,12.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,1898.0,Yes
4111,7642,27.0,Non-Travel,691.0,Research & Development,9.0,3.0,Medical,1.0,4.0,Male,57.0,3.0,1.0,Research Scientist,2.0,Divorced,2024.0,5970.0,6.0,Y,No,18.0,3.0,4.0,80.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,Yes
4113,7644,39.0,Travel_Rarely,1498.0,Sales,21.0,4.0,Life Sciences,1.0,1.0,Male,44.0,2.0,2.0,Sales Executive,4.0,Married,6120.0,3567.0,3.0,Y,Yes,12.0,3.0,4.0,80.0,2.0,8.0,2.0,4.0,5.0,1732.0,1.0,4.0,Yes
4118,7649,38.0,Travel_Frequently,1391.0,Research & Development,10.0,1.0,Medical,1.0,3.0,Male,66.0,3.0,1.0,Research Scientist,3.0,Married,2684.0,12127.0,0.0,Y,No,17.0,3.0,2.0,80.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,6654.0,Yes
4122,7653,38.0,Travel_Frequently,594.0,Research & Development,2.0,2.0,Medical,1.0,3.0,Female,75.0,2.0,1.0,Laboratory Technician,2.0,Married,2468.0,15963.0,4.0,Y,No,14.0,3.0,2.0,80.0,1.0,9.0,4.0,2.0,6.0,1.0,0.0,3596.0,Yes
4124,7655,26.0,Travel_Rarely,390.0,Research & Development,17.0,4.0,Medical,1.0,4.0,Male,62.0,1.0,1.0,Laboratory Technician,3.0,Married,2305.0,6217.0,1.0,Y,No,15.0,3.0,3.0,80.0,3.0,7267.0,3.0,4.0,3.0,2.0,0.0,2.0,Yes
4126,7657,23.0,Travel_Rarely,885.0,Research & Development,4.0,3.0,Medical,1.0,1.0,Male,58.0,4.0,1.0,Research Scientist,1.0,Married,2819.0,8544.0,2.0,Y,No,16.0,3.0,1.0,80.0,1.0,7515.0,3.0,4.0,3.0,2.0,0.0,2.0,No
4128,7659,36.0,Travel_Frequently,1195.0,Research & Development,11.0,3.0,Life Sciences,1.0,2.0,Male,95.0,2.0,2.0,Manufacturing Director,2.0,Single,6499.0,22656.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,6.0,5.0,0.0,3.0,No
4129,7660,36.0,Travel_Frequently,1195.0,Research & Development,11.0,3.0,Life Sciences,1.0,2.0,Male,95.0,2.0,2.0,Manufacturing Director,2.0,Single,6499.0,22656.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,6.0,5.0,0.0,3.0,No
